name,label,rt0,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9
couple.0722.1025M.0848F.npy,0,4,1,4,3,2,3,0,2,0,0
couple.0670.0969M.0799F.npy,0,0,3,3,1,1,4,2,2,0,3
couple.0291.0449M.0405F.npy,0,3,2,3,2,1,2,1,3,2,3
non.0699M.0479F.npy,1,4,0,0,4,0,1,2,0,3,1
non.0393M.0246F.npy,1,3,1,0,2,3,3,2,1,2,4
couple.0339.0558M.0483F.npy,0,2,3,1,1,1,2,3,2,1,0
couple.0281.0427M.0389F.npy,0,3,0,2,4,3,1,2,0,1,3
non.0417M.0244F.npy,1,1,3,1,3,0,1,0,4,1,1
non.0400M.0628F.npy,1,3,1,0,3,2,2,2,0,4,0
couple.0152.0214M.0196F.npy,0,3,1,4,1,1,4,1,2,3,4
non.0350M.0530F.npy,1,0,4,0,4,2,1,3,4,0,4
non.0773M.0859F.npy,1,2,0,0,2,1,0,1,2,4,1
non.0256M.0332F.npy,1,3,4,3,4,4,0,2,1,1,4
couple.0041.0062M.0061F.npy,0,2,1,1,1,3,3,1,1,0,4
non.0108M.0053F.npy,1,2,0,0,3,2,4,4,1,1,3
couple.0003.0006M.0005F.npy,0,0,4,0,3,3,0,1,2,4,2
couple.0168.0242M.0222F.npy,0,3,0,2,2,2,3,3,3,2,1
non.0541M.0516F.npy,1,0,1,4,3,3,1,1,2,3,3
non.0163M.0274F.npy,1,4,0,1,0,4,3,3,3,1,3
non.0336M.0154F.npy,1,3,3,1,0,2,4,1,2,0,3
couple.0307.0481M.0437F.npy,0,1,1,3,1,1,4,3,3,0,0
non.0026M.0632F.npy,1,4,1,0,0,0,2,2,1,1,2
couple.0150.0211M.0192F.npy,0,4,3,3,2,0,4,1,3,2,1
non.0361M.0072F.npy,1,1,0,3,0,2,4,0,1,2,0
couple.0490.0783M.0644F.npy,0,0,4,2,3,4,3,4,4,1,3
non.0182M.0518F.npy,1,2,2,1,0,0,2,1,3,2,2
non.0443M.0210F.npy,1,0,2,1,1,0,1,2,4,0,4
couple.0355.0605M.0511F.npy,0,3,3,3,1,4,3,0,1,2,4
couple.0662.0955M.0788F.npy,0,4,0,2,2,0,0,4,1,0,2
non.0350M.0297F.npy,1,0,4,3,2,3,1,0,2,3,2
couple.0232.0334M.0308F.npy,0,3,0,4,4,0,2,2,3,1,4
non.0903M.0325F.npy,1,1,2,0,4,1,3,2,4,2,1
couple.0223.0318M.0291F.npy,0,3,1,0,2,4,3,1,1,0,2
couple.0337.0554M.0479F.npy,0,4,3,2,4,2,3,1,3,0,0
couple.0718.1021M.0843F.npy,0,4,3,3,2,1,2,4,1,3,3
couple.0151.0212M.0194F.npy,0,2,3,1,4,0,4,2,0,0,0
couple.0284.0432M.0395F.npy,0,3,1,2,4,3,4,3,2,1,0
non.0107M.0272F.npy,1,4,0,0,0,3,2,0,4,0,4
couple.0967.1311M.1099F.npy,0,2,3,0,0,3,1,0,0,0,0
non.0875M.0493F.npy,1,3,2,2,2,1,0,2,3,3,3
couple.0038.0057M.0058F.npy,0,4,1,1,0,3,4,1,2,1,1
couple.0814.1147M.0953F.npy,0,0,3,4,0,0,3,3,1,2,1
non.0411M.0253F.npy,1,3,4,4,4,0,4,3,0,3,0
couple.0005.0010M.0010F.npy,0,0,0,4,1,4,2,2,2,1,4
non.0947M.0780F.npy,1,3,4,3,0,3,4,4,0,4,2
non.0324M.0788F.npy,1,3,0,3,1,1,4,1,0,4,2
non.0820M.0093F.npy,1,0,0,2,4,0,2,3,2,0,1
couple.0637.0924M.0761F.npy,0,3,2,3,2,2,1,3,4,4,0
couple.0350.0591M.0502F.npy,0,0,4,1,0,2,2,1,3,1,3
couple.0810.1142M.0949F.npy,0,0,2,1,1,2,0,2,3,0,0
non.0268M.0337F.npy,1,4,1,4,2,0,3,1,0,1,1
non.0843M.0404F.npy,1,4,1,1,1,3,1,4,3,4,3
non.0316M.0324F.npy,1,3,3,4,3,2,0,0,2,1,3
non.0249M.0921F.npy,1,3,3,4,4,1,2,1,0,2,3
non.0628M.0183F.npy,1,2,2,0,0,3,3,4,3,2,2
couple.0758.1065M.0882F.npy,0,4,3,0,4,0,4,1,1,1,1
couple.0970.1314M.1101F.npy,0,0,4,3,3,2,3,3,2,4,1
couple.0929.1270M.1061F.npy,0,1,0,2,1,1,2,2,1,2,1
non.0256M.0192F.npy,1,0,1,4,1,0,1,4,3,2,2
non.0382M.0156F.npy,1,1,0,0,3,3,4,2,4,3,2
couple.0540.0830M.0682F.npy,0,2,0,1,0,1,3,4,3,0,4
non.0504M.0217F.npy,1,4,4,4,4,3,1,3,1,4,2
non.0848M.0726F.npy,1,2,4,2,2,1,1,0,1,3,0
non.0002M.0309F.npy,1,0,2,1,1,2,2,0,3,4,2
couple.0410.0695M.0577F.npy,0,1,2,3,2,2,2,1,3,0,3
non.0645M.0412F.npy,1,1,2,4,3,1,2,4,1,2,4
couple.0705.1004M.0828F.npy,0,0,4,2,0,1,2,4,1,4,3
non.0098M.0914F.npy,1,4,0,1,1,0,1,2,4,1,0
couple.0946.1290M.1079F.npy,0,2,4,0,0,2,2,2,0,1,1
couple.0598.0884M.0730F.npy,0,3,3,4,1,0,3,4,2,4,4
non.0643M.0270F.npy,1,1,3,2,0,0,1,1,4,2,3
couple.0723.1026M.0849F.npy,0,1,4,2,3,1,1,1,2,4,3
non.0966M.0671F.npy,1,1,1,1,2,3,1,4,1,3,0
non.0274M.0778F.npy,1,0,4,3,4,4,4,3,1,2,3
non.0473M.0993F.npy,1,1,4,2,0,1,3,4,0,4,1
non.0582M.0787F.npy,1,3,0,1,3,0,1,2,4,2,0
couple.0624.0910M.0750F.npy,0,3,4,1,0,1,1,2,3,2,2
non.0807M.0286F.npy,1,2,4,3,1,4,4,2,3,2,2
non.0898M.0428F.npy,1,0,2,2,3,0,2,3,1,0,2
non.0585M.0963F.npy,1,0,3,4,2,0,4,3,2,4,1
couple.0345.0574M.0493F.npy,0,0,1,2,0,1,0,4,3,3,1
couple.0437.0730M.0606F.npy,0,3,1,0,4,3,4,2,3,2,0
non.0630M.0617F.npy,1,1,4,4,1,0,3,4,4,1,2
couple.0268.0401M.0363F.npy,0,3,2,0,2,4,4,0,0,0,2
couple.0230.0331M.0307F.npy,0,1,4,4,0,1,3,1,3,4,4
couple.0015.0030M.0028F.npy,0,4,1,3,1,0,0,2,1,1,1
couple.0376.0645M.0538F.npy,0,1,2,0,1,0,2,1,0,2,4
couple.0462.0756M.0620F.npy,0,1,1,2,3,1,1,1,0,1,4
couple.0958.1302M.1092F.npy,0,1,0,3,3,1,0,1,2,2,3
couple.0671.0970M.0800F.npy,0,2,3,3,2,0,2,3,4,4,0
couple.0698.0997M.0822F.npy,0,1,1,4,1,3,1,2,0,1,3
non.0811M.0583F.npy,1,3,0,3,3,2,2,3,4,1,2
couple.0426.0718M.0596F.npy,0,2,2,0,0,0,0,0,2,4,2
couple.0167.0240M.0219F.npy,0,3,2,0,2,1,2,2,2,2,2
non.0062M.0299F.npy,1,1,4,2,0,0,3,2,4,2,4
non.0086M.0050F.npy,1,2,4,4,3,4,4,0,1,3,4
couple.0129.0183M.0166F.npy,0,1,4,1,0,4,2,1,0,0,3
non.0343M.0235F.npy,1,2,2,4,0,0,0,3,3,1,4
non.0595M.0584F.npy,1,0,4,0,0,4,2,3,3,0,3
couple.0064.0090M.0085F.npy,0,0,0,2,1,4,4,2,3,0,3
couple.0706.1005M.0829F.npy,0,1,0,3,3,4,0,3,1,1,3
non.0082M.0222F.npy,1,2,1,0,0,1,3,2,1,2,1
non.0833M.0108F.npy,1,3,3,3,2,1,2,2,3,4,2
couple.0567.0856M.0702F.npy,0,2,2,4,1,0,1,0,1,0,4
non.0454M.0528F.npy,1,2,2,0,3,0,2,3,3,3,0
couple.0392.0665M.0554F.npy,0,2,1,1,1,3,4,1,0,1,2
couple.0237.0343M.0314F.npy,0,1,1,0,0,3,1,0,0,4,2
couple.0599.0885M.0731F.npy,0,3,3,2,3,1,4,0,4,1,0
non.0263M.0811F.npy,1,2,0,2,1,0,2,2,4,0,0
non.0158M.0323F.npy,1,4,4,3,1,1,2,4,1,2,2
couple.0718.1021M.0844F.npy,0,1,2,2,2,1,1,3,1,2,4
couple.0140.0195M.0178F.npy,0,3,2,3,1,2,4,0,3,0,0
non.0212M.0845F.npy,1,2,4,4,4,2,4,2,0,3,0
non.0189M.0761F.npy,1,0,0,0,0,2,1,2,3,2,3
non.0689M.0518F.npy,1,3,0,3,2,3,4,3,1,2,3
couple.0326.0526M.0463F.npy,0,1,3,2,1,3,3,0,3,1,0
non.0228M.0074F.npy,1,2,4,4,1,0,2,4,2,3,3
non.0553M.0618F.npy,1,1,2,2,1,2,1,2,1,4,3
couple.0321.0513M.0455F.npy,0,3,3,4,1,1,2,2,1,3,0
non.0269M.0994F.npy,1,1,3,2,2,1,3,2,0,0,1
non.0132M.0994F.npy,1,1,2,4,4,3,3,3,3,0,0
non.0142M.0335F.npy,1,4,4,2,2,1,0,4,3,4,2
non.0135M.0345F.npy,1,1,2,3,2,4,1,3,4,2,1
non.0424M.0164F.npy,1,4,1,3,0,1,1,2,4,4,3
non.0549M.0812F.npy,1,3,1,1,1,4,1,3,1,1,1
non.0843M.0792F.npy,1,4,1,4,3,3,4,0,2,3,0
non.0628M.0939F.npy,1,1,1,4,0,0,1,2,2,4,1
non.0278M.0124F.npy,1,1,4,0,3,1,3,2,4,3,2
couple.0674.0973M.0803F.npy,0,3,0,0,0,1,2,4,3,1,2
couple.0320.0511M.0453F.npy,0,3,2,4,0,2,3,0,2,2,0
couple.0405.0686M.0570F.npy,0,4,1,4,4,1,2,2,2,3,3
couple.0351.0595M.0504F.npy,0,4,3,4,2,3,2,1,2,1,2
couple.0417.0707M.0587F.npy,0,2,1,1,0,4,0,1,2,1,4
non.0562M.0393F.npy,1,0,3,4,0,0,2,2,3,4,1
couple.0658.0947M.0782F.npy,0,2,0,2,4,1,4,1,0,3,4
non.0999M.0115F.npy,1,2,1,2,2,4,0,4,4,1,0
couple.0001.0001M.0002F.npy,0,4,2,4,1,4,3,1,2,0,4
non.0221M.0296F.npy,1,0,0,2,4,0,1,4,3,3,1
couple.0513.0805M.0660F.npy,0,4,1,0,4,0,1,1,1,0,1
non.0351M.0400F.npy,1,4,1,3,4,0,0,3,0,4,3
non.0611M.0597F.npy,1,2,2,0,0,1,1,0,3,1,3
couple.0273.0411M.0374F.npy,0,3,1,0,2,2,1,3,2,2,2
couple.0326.0526M.0464F.npy,0,3,2,1,4,1,1,2,3,1,1
non.0712M.0346F.npy,1,4,1,3,3,1,2,4,1,0,0
couple.0371.0639M.0531F.npy,0,2,3,3,4,1,2,3,2,1,0
non.0478M.0334F.npy,1,1,1,0,4,1,1,0,0,4,4
non.0575M.0305F.npy,1,1,3,0,1,1,0,4,3,1,2
couple.0227.0326M.0302F.npy,0,4,4,0,0,2,4,2,0,2,3
non.0387M.0424F.npy,1,0,4,4,2,4,3,4,1,4,3
couple.0306.0479M.0435F.npy,0,0,4,0,1,4,1,3,3,1,3
non.0706M.0763F.npy,1,2,1,4,2,3,0,2,4,3,0
couple.0334.0546M.0475F.npy,0,4,4,2,2,1,2,2,0,0,1
non.0144M.0476F.npy,1,4,4,4,2,3,2,0,1,4,0
couple.0107.0151M.0138F.npy,0,3,4,1,4,2,1,0,2,0,2
non.0727M.0187F.npy,1,0,2,4,4,1,0,1,0,4,2
non.0369M.0092F.npy,1,2,4,4,2,3,0,2,4,4,1
non.0945M.0014F.npy,1,3,0,3,2,2,3,2,3,4,0
non.0617M.0042F.npy,1,1,4,4,2,3,0,2,4,3,1
couple.0265.0396M.0359F.npy,0,2,1,0,3,3,0,0,0,4,1
non.0810M.0797F.npy,1,2,0,2,4,3,3,1,3,3,2
non.0856M.0405F.npy,1,3,4,2,3,3,1,1,3,3,1
non.0351M.0705F.npy,1,3,1,2,2,4,0,3,1,3,4
couple.0606.0892M.0738F.npy,0,3,3,4,3,0,1,3,3,2,4
couple.0530.0820M.0675F.npy,0,1,4,1,2,1,0,1,4,2,4
non.0201M.0786F.npy,1,4,3,0,4,4,3,1,4,2,3
couple.0020.0037M.0037F.npy,0,2,4,0,3,4,4,4,1,4,1
non.0451M.0681F.npy,1,0,1,1,3,3,2,3,1,0,1
couple.0791.1112M.0924F.npy,0,4,2,0,4,1,4,1,1,3,4
couple.0135.0189M.0173F.npy,0,2,2,0,2,4,2,3,4,1,4
non.0351M.0719F.npy,1,0,3,2,2,0,3,3,2,3,3
couple.0342.0566M.0489F.npy,0,4,0,3,0,4,2,2,2,0,3
couple.0207.0292M.0268F.npy,0,3,3,1,0,1,2,4,0,4,3
non.0215M.0357F.npy,1,4,3,0,3,4,2,0,3,1,1
couple.0160.0227M.0207F.npy,0,4,0,2,0,2,4,4,4,4,3
couple.0140.0196M.0178F.npy,0,2,0,0,2,4,0,2,0,3,3
non.0466M.0099F.npy,1,3,4,4,1,1,3,0,1,3,0
non.0747M.0605F.npy,1,4,3,3,4,0,3,1,4,0,0
couple.0202.0286M.0264F.npy,0,2,2,3,2,0,2,2,2,1,0
non.0647M.0162F.npy,1,1,1,2,2,3,2,0,1,4,4
couple.0141.0198M.0179F.npy,0,1,3,4,3,2,4,4,0,2,3
couple.0660.0951M.0784F.npy,0,4,3,3,4,3,1,4,0,0,4
non.0591M.0827F.npy,1,2,4,1,0,3,0,3,4,4,3
couple.0225.0322M.0297F.npy,0,3,1,2,2,2,3,1,2,3,3
non.0354M.0892F.npy,1,4,0,0,0,2,4,4,2,3,2
couple.0099.0139M.0125F.npy,0,4,0,3,4,4,2,4,1,3,1
non.0493M.0811F.npy,1,4,1,3,1,4,1,4,0,2,0
couple.0280.0425M.0387F.npy,0,0,3,4,1,2,4,2,2,4,0
non.0111M.0023F.npy,1,2,0,2,3,3,4,1,1,2,1
couple.0303.0474M.0428F.npy,0,1,4,2,2,2,3,0,0,3,2
couple.0420.0712M.0591F.npy,0,2,0,3,1,0,1,2,4,2,4
non.0199M.0062F.npy,1,0,4,0,4,4,3,3,4,2,0
non.0640M.0302F.npy,1,0,4,4,2,2,3,0,3,1,3
couple.0339.0559M.0484F.npy,0,2,2,3,0,1,2,3,2,2,2
couple.0304.0476M.0431F.npy,0,0,2,2,0,2,4,1,0,0,4
non.0546M.0397F.npy,1,4,0,4,0,0,3,4,1,3,4
couple.0547.0837M.0687F.npy,0,1,3,1,4,1,1,3,0,3,1
non.0184M.0300F.npy,1,4,0,4,2,0,0,4,4,4,0
couple.0342.0565M.0488F.npy,0,1,0,2,1,3,3,2,1,4,0
couple.0901.1238M.1035F.npy,0,2,3,2,0,2,2,3,1,1,4
non.0883M.0140F.npy,1,2,2,2,3,0,2,0,2,0,0
non.0922M.0357F.npy,1,1,0,2,1,1,2,4,4,2,3
couple.0293.0453M.0408F.npy,0,2,1,1,1,2,3,1,1,3,1
non.0941M.0973F.npy,1,4,4,0,4,1,3,0,0,1,0
non.0847M.0910F.npy,1,2,4,4,2,4,2,2,4,1,0
couple.0210.0296M.0271F.npy,0,2,4,0,1,1,2,0,2,3,2
couple.0350.0589M.0502F.npy,0,2,2,3,4,3,3,2,0,4,0
couple.0460.0754M.0618F.npy,0,0,3,1,2,4,1,0,2,2,2
couple.0715.1017M.0839F.npy,0,3,3,4,2,2,4,4,3,2,2
non.0068M.0040F.npy,1,0,1,2,4,0,0,4,0,3,4
couple.0114.0163M.0150F.npy,0,1,3,3,0,1,1,3,4,1,0
non.739M.0250F.npy,1,1,4,4,4,1,1,1,4,2,0
couple.0401.0678M.0564F.npy,0,1,3,4,3,0,4,1,2,2,3
couple.0278.0421M.0382F.npy,0,2,4,0,2,2,0,1,1,2,3
couple.0637.0925M.0761F.npy,0,2,1,2,4,1,1,2,1,4,0
couple.0973.1318M.1102F.npy,0,0,0,3,1,4,2,2,2,1,2
non.0716M.0104F.npy,1,2,2,1,3,2,4,4,4,4,4
non.0139M.0510F.npy,1,2,2,2,1,3,3,1,2,3,0
couple.0296.0458M.0414F.npy,0,2,0,1,2,1,4,2,0,3,1
couple.0297.0462M.0417F.npy,0,4,3,4,3,3,2,3,0,2,0
non.0851M.0936F.npy,1,1,4,1,4,3,0,1,1,1,3
non.0354M.0249F.npy,1,3,3,3,0,0,0,0,3,4,1
couple.0668.0966M.0797F.npy,0,0,4,2,4,4,4,1,0,4,1
non.0857M.0066F.npy,1,2,4,1,3,4,3,3,4,3,0
couple.0022.0041M.0039F.npy,0,3,0,2,2,3,1,2,1,3,0
couple.0261.0388M.0352F.npy,0,0,1,0,1,2,3,0,4,2,4
couple.0177.0254M.0232F.npy,0,4,2,3,0,3,2,3,3,4,3
couple.0735.1040M.0860F.npy,0,2,3,2,2,3,1,3,0,1,4
couple.0250.0369M.0336F.npy,0,2,0,3,2,0,2,3,0,2,3
non.0304M.0368F.npy,1,3,1,2,4,0,3,3,0,0,3
non.0067M.0295F.npy,1,2,4,0,0,1,0,3,2,4,3
non.0186M.0676F.npy,1,2,4,0,4,3,4,4,3,2,4
couple.0046.0071M.0066F.npy,0,4,2,0,0,1,2,0,2,2,1
couple.0331.0540M.0470F.npy,0,3,3,0,3,4,2,2,1,4,3
couple.0007.0014M.0014F.npy,0,2,3,2,4,1,3,0,4,2,3
couple.0226.0325M.0298F.npy,0,0,1,1,2,3,3,0,0,0,4
couple.0392.0666M.0555F.npy,0,0,1,4,2,3,3,3,0,1,4
couple.0156.0221M.0201F.npy,0,2,1,4,3,3,2,4,2,4,3
couple.0278.0422M.0382F.npy,0,1,0,2,1,0,2,1,2,2,2
non.0909M.0211F.npy,1,1,2,2,4,2,1,4,3,1,2
non.0717M.0901F.npy,1,4,4,0,4,1,4,4,3,0,2
couple.0300.0468M.0423F.npy,0,0,0,2,1,3,4,2,2,1,4
non.0004M.0718F.npy,1,2,4,1,2,2,4,1,1,4,0
couple.0410.0696M.0578F.npy,0,1,0,2,3,2,1,4,0,2,1
non.0856M.0370F.npy,1,4,2,1,3,2,4,4,0,4,3
couple.0777.1094M.0906F.npy,0,3,2,2,4,2,0,3,4,0,4
non.0046M.0074F.npy,1,1,2,4,1,1,4,2,4,2,4
couple.0247.0363M.0330F.npy,0,3,2,4,0,2,0,0,1,2,3
couple.0108.0153M.0140F.npy,0,4,2,1,3,0,2,2,2,2,4
couple.0810.1142M.0948F.npy,0,0,4,2,3,2,2,4,1,4,3
non.0936M.0979F.npy,1,3,3,1,2,1,4,2,1,0,0
non.0377M.0229F.npy,1,4,3,3,4,0,4,4,3,2,1
non.0275M.0301F.npy,1,2,2,1,2,4,3,4,1,2,3
couple.0228.0329M.0304F.npy,0,4,4,2,3,0,3,4,3,1,2
couple.0591.0878M.0723F.npy,0,0,0,0,1,4,2,4,3,1,4
non.0552M.0665F.npy,1,4,3,3,2,3,0,3,0,0,0
couple.0565.0854M.0700F.npy,0,2,2,2,4,3,0,4,1,2,0
couple.0223.0319M.0291F.npy,0,4,1,1,0,1,1,3,1,0,3
couple.0279.0423M.0386F.npy,0,4,2,2,3,3,4,0,4,0,2
non.0266M.0913F.npy,1,1,4,0,1,2,1,2,3,0,0
non.0725M.0994F.npy,1,0,3,0,0,3,3,2,1,2,4
couple.0660.0951M.0783F.npy,0,3,1,3,3,3,0,1,0,1,4
couple.0893.1230M.1027F.npy,0,2,2,2,1,1,1,1,0,2,1
couple.0253.0374M.0338F.npy,0,2,0,2,3,3,2,1,2,4,3
couple.0476.0769M.0633F.npy,0,4,1,3,4,3,3,4,3,2,0
couple.0732.1036M.0858F.npy,0,4,2,2,4,4,2,3,1,1,1
non.0767M.0286F.npy,1,0,2,4,1,0,2,4,0,0,1
couple.0331.0538M.0469F.npy,0,2,4,4,4,2,4,1,1,2,3
non.0986M.0161F.npy,1,2,1,0,3,4,0,2,2,2,4
non.0149M.0977F.npy,1,4,0,4,4,4,2,3,3,2,1
couple.0364.0624M.0523F.npy,0,0,2,3,3,2,3,4,1,3,3
couple.0421.0714M.0593F.npy,0,3,4,3,0,4,4,2,1,0,4
couple.0440.0734M.0609F.npy,0,4,1,3,0,4,4,4,2,3,2
couple.0427.0719M.0597F.npy,0,1,1,4,1,0,2,3,2,1,4
non.0254M.0053F.npy,1,1,3,1,2,1,1,3,2,3,3
couple.0246.0360M.0328F.npy,0,3,3,0,2,4,1,2,2,3,0
couple.0265.0397M.0359F.npy,0,2,1,0,2,4,0,4,2,1,2
couple.0219.0313M.0283F.npy,0,2,2,3,4,3,3,1,0,3,3
non.0935M.0039F.npy,1,0,4,2,1,3,2,1,1,1,3
non.0670M.0562F.npy,1,2,4,4,0,1,1,2,2,2,1
non.0663M.0748F.npy,1,0,0,1,1,4,4,0,4,1,0
non.0417M.0178F.npy,1,2,1,4,0,0,4,0,0,3,4
non.0228M.0159F.npy,1,2,0,2,0,3,2,1,3,3,4
couple.0766.1075M.0890F.npy,0,2,4,3,1,0,0,2,2,1,1
couple.0007.0014M.0015F.npy,0,3,3,0,4,3,1,2,2,0,1
non.0616M.0766F.npy,1,0,2,0,1,4,1,3,1,4,4
couple.0349.0585M.0500F.npy,0,0,3,2,0,3,2,0,4,3,2
non.0901M.0460F.npy,1,3,3,2,1,2,4,3,4,2,0
non.0013M.0450F.npy,1,4,2,3,0,1,0,0,1,1,0
couple.0098.0137M.0123F.npy,0,1,3,3,0,2,4,1,4,2,1
non.0992M.0019F.npy,1,3,1,4,2,0,1,3,1,3,0
non.0707M.0286F.npy,1,1,2,0,3,4,0,0,3,2,3
couple.0255.0378M.0342F.npy,0,1,4,1,4,2,3,0,2,2,4
non.0002M.0146F.npy,1,4,4,1,2,3,4,4,2,3,1
non.0763M.0299F.npy,1,4,2,4,1,1,0,1,2,0,3
couple.0001.0001M.0001F.npy,0,4,0,2,0,4,0,0,0,1,4
non.0338M.0798F.npy,1,3,3,2,4,0,1,0,4,0,1
couple.0236.0341M.0311F.npy,0,1,3,4,2,0,3,2,2,0,4
non.0302M.0101F.npy,1,4,3,3,3,1,3,3,2,3,3
couple.0405.0685M.0570F.npy,0,0,2,2,3,0,0,4,3,1,0
non.0012M.0548F.npy,1,3,1,4,3,4,1,4,4,3,0
non.0276M.0552F.npy,1,1,0,1,4,0,0,1,2,1,0
couple.0378.0649M.0541F.npy,0,3,2,4,0,2,2,2,0,1,3
non.0351M.0970F.npy,1,3,0,3,3,1,1,2,4,1,3
couple.0767.1076M.0892F.npy,0,4,0,2,2,2,3,2,2,4,4
couple.0066.0093M.0087F.npy,0,0,2,2,1,3,1,4,1,0,3
non.0811M.0938F.npy,1,4,4,2,0,0,4,2,4,4,2
non.0986M.0845F.npy,1,1,1,2,0,1,3,0,3,3,2
non.1000M.0681F.npy,1,4,4,1,2,2,1,3,1,3,0
couple.0288.0441M.0402F.npy,0,3,4,4,1,1,3,2,1,0,0
couple.0784.1104M.0917F.npy,0,2,4,3,1,0,4,0,2,3,0
couple.0092.0130M.0117F.npy,0,1,1,4,2,2,0,3,4,4,4
non.0441M.0926F.npy,1,0,3,3,0,2,4,4,2,3,3
non.0379M.0211F.npy,1,0,0,0,4,1,0,1,4,0,0
non.0852M.0783F.npy,1,2,1,3,2,3,2,3,1,4,1
non.0979M.0001F.npy,1,1,2,4,4,2,1,3,0,3,3
non.0405M.0188F.npy,1,3,0,1,3,2,2,1,1,3,2
couple.0309.0485M.0440F.npy,0,0,3,3,2,3,1,2,4,4,2
non.0665M.0719F.npy,1,3,2,1,1,2,0,1,4,2,2
couple.0962.1306M.1094F.npy,0,0,2,0,4,3,2,0,4,0,2
non.0713M.0763F.npy,1,1,1,4,1,4,0,0,0,1,2
non.0322M.0565F.npy,1,0,0,0,1,4,4,1,1,4,0
couple.0584.0871M.0717F.npy,0,0,2,3,4,2,0,0,0,1,3
couple.0110.0156M.0145F.npy,0,3,3,4,2,2,1,2,0,3,3
couple.0364.0625M.0524F.npy,0,0,4,4,1,2,4,3,0,0,3
couple.0986.1330M.1113F.npy,0,2,0,1,4,2,3,4,0,2,1
couple.0124.0177M.0161F.npy,0,1,2,3,3,3,4,3,0,1,0
couple.0732.1037M.0858F.npy,0,2,0,2,1,1,3,1,4,3,2
non.0867M.0681F.npy,1,0,2,0,2,0,3,4,0,0,1
couple.0113.0161M.0149F.npy,0,4,1,0,4,2,2,3,0,2,1
couple.0351.0592M.0503F.npy,0,3,2,0,3,1,1,3,1,0,3
couple.0908.1245M.1042F.npy,0,3,1,3,3,3,3,1,0,4,3
couple.0706.1006M.0830F.npy,0,4,3,1,3,0,4,1,1,4,4
couple.0919.1259M.1054F.npy,0,2,2,3,0,1,1,3,4,3,1
non.0101M.0761F.npy,1,2,3,1,3,3,4,3,4,3,2
non.0668M.0827F.npy,1,0,0,0,2,3,3,3,1,4,3
couple.0666.0963M.0794F.npy,0,1,2,4,1,1,0,2,0,2,1
non.0165M.0337F.npy,1,4,4,1,3,3,1,2,2,4,3
couple.0765.1072M.0889F.npy,0,0,0,2,1,1,3,0,4,4,2
non.0164M.0764F.npy,1,2,2,2,2,0,1,3,0,3,4
non.0611M.0598F.npy,1,1,3,3,0,0,1,3,4,2,2
couple.0910.1248M.1045F.npy,0,1,0,1,0,0,1,1,0,3,0
couple.0792.1113M.0925F.npy,0,4,1,1,4,0,0,4,4,0,1
non.0822M.0462F.npy,1,3,1,4,0,4,1,2,2,4,4
couple.0346.0578M.0495F.npy,0,4,0,4,4,4,0,3,3,0,0
non.0679M.0146F.npy,1,1,0,2,4,4,0,4,0,1,1
couple.0101.0141M.0129F.npy,0,3,0,3,4,0,2,0,0,4,2
couple.0519.0810M.0666F.npy,0,0,1,4,3,1,3,3,1,3,0
couple.0288.0440M.0401F.npy,0,1,1,2,2,3,3,3,2,4,4
couple.0783.1102M.0914F.npy,0,0,3,4,3,3,3,1,0,1,0
couple.0573.0862M.0707F.npy,0,4,4,0,2,1,1,3,4,1,0
non.0872M.0646F.npy,1,0,4,2,3,4,4,3,2,4,4
non.0670M.0321F.npy,1,1,1,0,4,0,1,0,1,2,2
non.0111M.0637F.npy,1,0,0,1,3,4,0,2,3,3,2
couple.0303.0473M.0430F.npy,0,0,3,3,4,4,3,0,0,2,3
couple.0285.0434M.0397F.npy,0,2,3,4,4,4,0,3,0,2,0
non.0393M.0425F.npy,1,3,0,3,3,2,4,0,2,1,0
couple.0327.0528M.0465F.npy,0,3,3,2,3,0,0,3,1,1,1
couple.0004.0008M.0007F.npy,0,4,4,4,3,0,0,0,0,3,1
non.0375M.0110F.npy,1,4,3,4,1,0,1,3,1,1,3
non.0190M.0313F.npy,1,0,0,2,3,0,0,0,1,1,4
couple.0367.0633M.0526F.npy,0,0,2,3,0,4,0,0,1,1,3
non.0979M.0111F.npy,1,2,3,1,2,0,4,0,2,3,0
couple.0839.1173M.0977F.npy,0,2,2,1,3,0,0,1,0,4,2
non.0861M.0118F.npy,1,4,4,2,4,2,3,0,3,2,0
couple.0818.1152M.0958F.npy,0,4,4,2,0,2,1,2,2,3,1
couple.0149.0208M.0191F.npy,0,2,4,1,4,3,2,3,2,1,3
couple.0142.0199M.0181F.npy,0,4,3,3,1,3,1,4,3,2,2
couple.0005.0009M.0011F.npy,0,3,3,3,3,4,0,4,4,1,4
non.0138M.0238F.npy,1,1,0,4,4,4,2,4,0,4,3
couple.0774.1087M.0900F.npy,0,1,3,0,4,0,0,2,4,0,3
non.0556M.0714F.npy,1,2,4,1,2,3,1,0,1,4,1
non.0179M.0048F.npy,1,3,1,1,3,2,3,2,0,0,3
non.0643M.0824F.npy,1,4,0,1,3,4,3,3,4,2,1
couple.0811.1143M.0950F.npy,0,0,2,4,0,0,0,3,1,4,2
non.0074M.0852F.npy,1,1,1,3,3,4,0,2,1,1,2
non.0487M.0071F.npy,1,1,3,0,1,2,0,1,1,0,1
