name,label,rt0,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9
couple.0210.0297M.0270F.npy,0,4,3,1,0,4,2,0,1,4,0
non.0370M.0299F.npy,1,0,1,4,3,1,4,0,4,2,4
couple.0790.1111M.0923F.npy,0,0,2,2,1,2,0,3,2,0,0
couple.0177.0254M.0232F.npy,0,2,0,2,4,1,1,4,2,1,1
couple.0259.0385M.0349F.npy,0,3,4,1,0,2,2,2,1,2,4
couple.0217.0309M.0280F.npy,0,3,1,0,4,4,1,2,1,3,3
couple.0141.0197M.0179F.npy,0,4,1,3,2,2,0,3,3,0,0
couple.0726.1030M.0851F.npy,0,4,4,4,3,0,2,3,3,4,2
non.0403M.0551F.npy,1,4,1,1,4,3,1,0,2,4,2
non.0111M.0520F.npy,1,4,2,0,0,3,2,1,3,3,0
non.0373M.0763F.npy,1,3,2,3,3,2,4,0,1,4,1
non.0435M.0221F.npy,1,2,0,1,2,1,4,4,1,1,1
couple.0280.0425M.0387F.npy,0,3,0,2,2,3,2,0,4,0,4
couple.0420.0712M.0591F.npy,0,2,4,4,0,2,3,1,4,4,2
couple.0150.0211M.0192F.npy,0,1,2,0,4,1,1,0,0,0,4
couple.0156.0221M.0200F.npy,0,3,0,2,3,3,1,2,1,4,4
couple.0158.0224M.0204F.npy,0,0,0,2,3,4,3,0,4,4,1
couple.0083.0118M.0109F.npy,0,1,0,1,4,0,4,0,3,3,2
couple.0371.0639M.0531F.npy,0,3,4,0,4,2,1,2,1,1,4
couple.0274.0412M.0376F.npy,0,1,0,2,3,2,2,2,1,1,2
non.0792M.0085F.npy,1,3,0,4,4,1,1,4,3,4,0
couple.0858.1192M.0989F.npy,0,2,4,0,0,3,3,1,2,2,3
couple.0364.0625M.0523F.npy,0,2,3,3,3,2,0,0,4,4,4
non.0797M.0391F.npy,1,1,0,3,0,1,0,3,1,2,4
couple.0321.0513M.0455F.npy,0,0,4,3,4,1,1,2,4,2,4
non.0167M.0315F.npy,1,0,1,3,1,3,1,0,1,2,2
non.0732M.0356F.npy,1,4,0,2,0,0,1,3,4,4,0
couple.0632.0918M.0757F.npy,0,3,0,2,0,1,2,3,4,2,4
couple.0630.0915M.0756F.npy,0,0,0,2,3,4,2,0,0,1,3
couple.0114.0163M.0150F.npy,0,1,1,1,1,0,2,1,4,0,0
couple.0338.0557M.0481F.npy,0,1,1,1,1,2,3,4,1,3,0
couple.0327.0528M.0465F.npy,0,0,2,4,1,1,0,3,1,4,1
non.0927M.0979F.npy,1,3,4,4,3,1,2,2,4,0,1
couple.0307.0482M.0437F.npy,0,3,1,3,1,2,3,4,0,1,2
non.0250M.0741F.npy,1,0,1,3,3,4,4,2,3,1,4
non.0706M.0037F.npy,1,1,2,2,4,2,4,1,1,1,4
non.0327M.0150F.npy,1,2,0,4,0,3,0,4,2,1,0
non.0344M.0962F.npy,1,2,2,2,1,2,0,0,4,1,2
non.0358M.0715F.npy,1,4,1,2,2,2,0,0,3,4,4
couple.0962.1306M.1094F.npy,0,1,1,1,4,0,4,2,1,1,4
couple.0405.0685M.0570F.npy,0,4,3,2,0,3,3,1,3,3,4
couple.0728.1032M.0854F.npy,0,2,1,4,1,1,2,0,2,3,3
non.0365M.0774F.npy,1,2,4,0,4,1,3,1,2,4,2
non.0886M.0120F.npy,1,0,0,4,3,3,2,0,4,3,3
couple.0668.0966M.0798F.npy,0,1,1,2,4,3,1,0,3,4,4
couple.0551.0841M.0691F.npy,0,4,4,2,1,2,1,3,1,0,2
couple.0340.0561M.0485F.npy,0,4,1,3,1,4,0,0,2,2,3
couple.0335.0549M.0476F.npy,0,2,0,1,4,0,0,2,2,0,2
non.0450M.0179F.npy,1,0,2,4,0,0,2,4,2,4,0
non.0776M.0745F.npy,1,4,3,1,2,2,4,1,3,0,1
couple.0445.0739M.0612F.npy,0,4,0,3,4,4,0,2,3,3,3
couple.0271.0406M.0369F.npy,0,0,0,1,1,0,3,3,3,4,4
non.0620M.0532F.npy,1,3,0,3,3,4,3,1,2,3,2
couple.0398.0672M.0561F.npy,0,0,3,4,1,1,4,3,2,2,0
couple.0004.0008M.0007F.npy,0,1,3,3,1,3,1,2,3,1,3
couple.0730.1034M.0855F.npy,0,0,3,3,2,4,0,0,2,1,0
couple.0215.0304M.0276F.npy,0,3,4,1,0,3,0,4,2,0,0
couple.0418.0709M.0589F.npy,0,3,3,4,1,0,4,1,3,1,0
non.0460M.0934F.npy,1,3,1,1,0,2,3,4,4,3,1
non.0762M.0278F.npy,1,4,1,2,2,4,2,1,4,2,0
non.0639M.0154F.npy,1,4,3,3,0,3,1,2,4,2,3
non.0936M.0517F.npy,1,0,3,1,3,2,0,0,4,3,0
couple.0774.1088M.0901F.npy,0,0,2,0,0,0,0,0,1,4,3
couple.0334.0545M.0474F.npy,0,2,1,3,4,3,1,2,3,2,0
couple.0101.0141M.0129F.npy,0,0,3,0,4,3,3,1,4,1,3
non.0822M.0881F.npy,1,1,1,1,2,4,0,1,2,2,0
non.0734M.0270F.npy,1,1,2,4,1,1,0,4,3,0,2
non.0342M.0286F.npy,1,0,0,1,1,0,3,1,2,2,2
non.0750M.0858F.npy,1,1,4,3,2,0,2,4,2,1,1
non.0793M.0732F.npy,1,0,4,0,1,2,1,3,4,3,4
couple.0001.0001M.0001F.npy,0,4,1,2,3,1,3,2,1,3,4
non.0290M.0569F.npy,1,0,1,3,1,3,3,4,3,2,1
couple.0346.0578M.0495F.npy,0,3,0,1,4,0,0,0,4,4,1
couple.0011.0022M.0022F.npy,0,3,0,0,2,0,4,0,4,3,0
non.0129M.0321F.npy,1,3,3,0,4,4,4,3,3,2,4
couple.0776.1091M.0904F.npy,0,3,3,1,4,2,2,0,1,3,2
non.0045M.0224F.npy,1,3,4,2,4,0,3,2,3,0,0
couple.0335.0550M.0476F.npy,0,2,0,4,3,4,1,3,1,4,0
couple.0322.0516M.0456F.npy,0,4,2,4,2,2,1,0,0,1,1
non.0531M.0740F.npy,1,2,0,1,0,3,0,4,1,2,4
non.0311M.739F.npy,1,2,4,3,3,3,2,4,4,4,2
couple.0123.0176M.0158F.npy,0,2,4,0,4,1,1,2,3,0,4
non.0299M.0324F.npy,1,2,1,4,4,0,0,2,4,4,2
couple.0632.0919M.0757F.npy,0,4,0,1,3,1,2,1,3,0,2
non.0043M.0423F.npy,1,4,2,0,0,3,4,3,2,4,2
non.0716M.0608F.npy,1,2,0,4,2,4,1,3,3,1,2
couple.0170.0245M.0226F.npy,0,4,2,0,0,4,2,2,0,1,4
non.0050M.0476F.npy,1,4,0,3,1,4,2,3,4,1,2
couple.0013.0025M.0025F.npy,0,0,2,2,4,2,2,2,4,1,0
non.0508M.0022F.npy,1,0,4,1,3,1,4,4,4,3,2
couple.0403.0681M.0569F.npy,0,2,4,4,4,0,0,2,0,2,0
couple.0823.1157M.0962F.npy,0,0,3,0,0,1,3,4,3,2,3
couple.0463.0757M.0621F.npy,0,2,4,0,0,4,1,1,3,0,0
couple.0020.0037M.0037F.npy,0,0,1,4,1,3,1,2,3,2,4
couple.0047.0073M.0068F.npy,0,0,0,4,2,3,0,4,4,3,3
couple.0253.0374M.0339F.npy,0,3,1,4,1,4,3,2,0,4,3
couple.0275.0415M.0377F.npy,0,3,0,1,2,4,3,1,4,1,0
non.0374M.0783F.npy,1,3,0,2,0,4,1,0,1,3,0
non.0873M.0141F.npy,1,2,2,4,4,2,0,2,2,4,3
couple.0767.1077M.0892F.npy,0,1,0,4,0,2,4,2,0,3,2
couple.0169.0244M.0223F.npy,0,2,0,1,2,4,3,4,0,4,1
couple.0698.0997M.0821F.npy,0,2,4,0,2,1,3,3,0,4,3
non.0038M.0034F.npy,1,4,0,1,2,0,2,3,0,0,1
couple.0255.0378M.0342F.npy,0,1,2,1,2,2,0,4,4,0,2
couple.0335.0548M.0476F.npy,0,3,0,2,2,0,0,4,2,1,0
non.0281M.0086F.npy,1,1,1,0,1,3,4,0,0,3,2
couple.0333.0544M.0473F.npy,0,1,3,3,2,4,1,2,2,1,3
couple.0897.1234M.1031F.npy,0,0,3,1,3,0,4,4,4,4,4
non.0902M.0913F.npy,1,1,1,2,0,2,4,1,1,1,4
non.0109M.0738F.npy,1,2,1,0,2,1,3,3,4,1,4
couple.0163.0231M.0211F.npy,0,0,2,3,3,2,4,3,4,4,0
non.0024M.0193F.npy,1,3,1,2,4,2,4,0,4,2,2
non.0242M.0166F.npy,1,1,4,2,2,1,1,1,1,2,4
couple.0797.1121M.0933F.npy,0,0,3,4,3,0,0,4,2,3,0
non.0426M.0777F.npy,1,3,4,2,4,2,0,2,3,0,2
non.0913M.0411F.npy,1,3,2,2,0,4,3,0,1,3,1
couple.0342.0565M.0488F.npy,0,2,0,2,3,0,4,3,0,1,3
non.0321M.0131F.npy,1,2,1,1,3,3,0,4,2,4,3
couple.0046.0071M.0066F.npy,0,4,4,3,4,3,4,1,3,2,0
couple.0707.1007M.0831F.npy,0,1,4,0,2,0,2,0,3,3,4
couple.0246.0360M.0327F.npy,0,2,1,2,4,2,4,2,1,0,0
non.0318M.0173F.npy,1,2,4,1,3,2,1,1,0,0,2
non.0830M.0325F.npy,1,2,2,2,0,3,1,2,0,3,4
couple.0747.1052M.0873F.npy,0,1,4,4,0,0,4,2,1,4,3
couple.0140.0195M.0178F.npy,0,4,3,2,1,1,3,3,2,4,1
couple.0022.0040M.0042F.npy,0,1,2,3,2,3,4,1,4,4,4
non.0253M.0907F.npy,1,3,2,3,0,4,2,2,4,1,4
non.0108M.0938F.npy,1,0,3,1,0,1,2,4,1,4,4
non.0915M.0155F.npy,1,0,1,4,3,1,4,4,0,0,0
couple.0023.0042M.0043F.npy,0,4,3,4,1,4,3,3,4,3,4
non.0189M.0645F.npy,1,4,4,4,2,4,4,1,1,1,1
couple.0784.1103M.0916F.npy,0,1,0,3,2,3,3,0,2,3,2
non.0284M.0771F.npy,1,4,1,3,0,4,4,0,0,3,2
couple.0185.0263M.0243F.npy,0,0,2,4,1,1,3,3,2,0,2
non.0474M.0380F.npy,1,1,2,1,1,3,1,2,3,2,0
non.0606M.0846F.npy,1,1,2,0,4,3,2,4,0,1,3
couple.0751.1057M.0875F.npy,0,1,3,1,2,4,2,0,3,1,4
non.0731M.0777F.npy,1,4,3,1,1,1,2,0,4,3,2
couple.0005.0009M.0012F.npy,0,2,3,1,4,2,3,3,4,0,4
non.0970M.0015F.npy,1,4,2,0,3,2,3,0,3,1,2
couple.0181.0258M.0237F.npy,0,0,2,4,1,1,3,3,3,2,3
non.0288M.0002F.npy,1,2,4,0,2,4,0,2,2,3,4
couple.0270.0405M.0367F.npy,0,4,4,0,2,3,2,1,2,4,0
couple.0887.1224M.1021F.npy,0,1,1,4,4,1,0,3,3,4,1
non.0836M.0300F.npy,1,4,3,2,4,1,3,4,3,2,0
couple.0075.0109M.0100F.npy,0,1,2,0,0,2,2,2,4,3,3
couple.0101.0140M.0128F.npy,0,3,2,3,0,2,1,2,4,3,2
non.0343M.0252F.npy,1,1,2,4,1,4,2,2,3,0,2
couple.0343.0568M.0491F.npy,0,1,1,1,0,1,4,1,2,2,3
couple.0590.0877M.0722F.npy,0,2,1,1,4,4,2,4,4,0,0
couple.0344.0570M.0492F.npy,0,2,2,0,0,3,4,2,4,0,0
couple.0557.0847M.0694F.npy,0,0,0,1,1,3,2,2,4,2,1
couple.0277.0419M.0381F.npy,0,3,0,2,1,2,2,2,3,2,4
non.0243M.0496F.npy,1,4,1,3,4,1,1,3,1,0,3
non.0891M.0131F.npy,1,0,2,3,0,3,4,1,0,1,3
non.0569M.0072F.npy,1,2,4,3,3,0,0,3,0,3,0
non.0346M.0338F.npy,1,0,4,0,1,3,1,4,1,2,1
non.0631M.0680F.npy,1,4,1,1,1,3,2,4,1,2,4
couple.0278.0421M.0383F.npy,0,0,1,3,4,0,2,1,0,4,3
couple.0152.0213M.0196F.npy,0,4,2,0,3,4,3,4,2,3,3
couple.0081.0116M.0107F.npy,0,4,4,0,3,1,4,3,4,1,2
non.0308M.0773F.npy,1,2,4,2,4,3,0,3,2,2,4
non.0340M.0644F.npy,1,3,0,2,3,2,0,0,2,1,4
couple.0490.0783M.0644F.npy,0,2,2,3,0,3,2,0,4,1,1
couple.0784.1103M.0917F.npy,0,1,1,2,2,3,4,3,3,2,2
couple.0358.0613M.0515F.npy,0,0,1,0,0,1,4,3,2,3,2
couple.0357.0611M.0514F.npy,0,2,4,0,3,3,1,2,2,4,4
non.0988M.0641F.npy,1,0,1,4,1,0,1,3,2,4,1
non.0319M.0992F.npy,1,4,3,2,3,2,0,4,0,2,4
non.0701M.0002F.npy,1,0,2,0,3,1,0,1,3,2,3
couple.0190.0271M.0251F.npy,0,0,2,0,1,1,4,1,3,0,4
non.0321M.0091F.npy,1,2,2,4,4,1,2,4,3,3,1
couple.0672.0971M.0801F.npy,0,2,4,4,1,1,3,2,2,1,2
non.0162M.0691F.npy,1,0,4,0,1,2,3,0,0,1,0
non.0410M.0683F.npy,1,1,2,1,4,4,4,1,4,1,0
non.0136M.0636F.npy,1,3,0,3,4,0,3,4,3,3,0
non.0330M.0579F.npy,1,0,1,0,1,4,3,3,4,1,4
couple.0935.1276M.1066F.npy,0,2,4,4,4,1,0,3,0,1,3
couple.0243.0354M.0322F.npy,0,0,4,3,4,4,4,0,0,1,2
couple.0010.0021M.0020F.npy,0,2,3,2,1,1,0,4,3,0,2
couple.0039.0060M.0059F.npy,0,2,0,0,0,2,2,3,3,3,2
couple.0732.1036M.0857F.npy,0,3,1,3,3,4,1,0,1,3,1
non.0274M.0410F.npy,1,3,1,3,1,3,0,4,2,2,1
couple.0877.1214M.1011F.npy,0,2,4,1,2,1,2,0,0,2,4
couple.0793.1115M.0927F.npy,0,0,3,1,3,0,0,2,2,0,1
non.0563M.0933F.npy,1,0,2,2,1,3,1,3,4,2,0
non.0869M.0963F.npy,1,0,4,2,1,3,0,4,3,2,3
non.0377M.0739F.npy,1,2,0,0,0,0,2,2,1,0,4
non.0511M.0081F.npy,1,0,0,2,4,1,3,4,3,0,4
non.0281M.0142F.npy,1,0,2,3,1,2,3,0,4,0,4
couple.0947.1291M.1080F.npy,0,2,3,0,2,2,3,2,0,2,1
couple.0199.0281M.0260F.npy,0,1,2,4,4,4,0,3,2,0,0
couple.0711.1012M.0836F.npy,0,0,3,4,0,4,3,0,0,3,0
non.0420M.0657F.npy,1,3,0,4,1,3,2,2,0,2,2
couple.0163.0231M.0212F.npy,0,4,2,1,2,1,3,0,3,3,1
couple.0774.1087M.0901F.npy,0,3,1,0,4,3,3,3,2,1,4
couple.0298.0463M.0418F.npy,0,4,1,1,4,0,0,3,3,0,3
non.0630M.0902F.npy,1,4,3,4,0,0,4,4,1,2,1
couple.0475.0768M.0632F.npy,0,1,2,3,4,3,4,1,4,2,4
non.0338M.0721F.npy,1,2,3,3,2,0,1,3,2,0,4
non.0138M.0939F.npy,1,3,2,3,1,4,0,2,1,3,2
non.0255M.0639F.npy,1,4,3,1,3,3,4,0,0,4,1
non.0139M.0192F.npy,1,2,0,2,2,4,4,1,2,4,3
couple.0188.0267M.0247F.npy,0,1,3,3,2,4,2,2,0,4,2
couple.0522.0812M.0668F.npy,0,4,2,3,0,4,0,3,0,4,3
couple.0703.1002M.0827F.npy,0,1,4,4,2,3,1,0,0,3,0
couple.0345.0574M.0493F.npy,0,4,4,3,3,0,1,1,1,4,0
non.0027M.0450F.npy,1,0,4,3,2,4,2,0,1,4,4
couple.0179.0256M.0235F.npy,0,0,4,0,0,3,4,2,4,0,3
couple.0370.0637M.0530F.npy,0,1,4,3,1,1,4,1,3,0,4
non.0501M.0420F.npy,1,2,3,2,3,4,4,1,0,1,3
non.0109M.0863F.npy,1,1,3,0,4,1,4,4,1,0,2
non.0585M.0526F.npy,1,2,3,0,3,1,3,4,3,1,4
couple.0258.0383M.0347F.npy,0,4,1,4,1,0,2,0,3,2,0
couple.0986.1331M.1113F.npy,0,4,4,3,2,2,4,1,0,3,3
couple.0082.0117M.0108F.npy,0,3,1,2,1,3,2,1,3,2,4
non.0372M.0335F.npy,1,0,1,0,1,0,1,2,1,4,3
couple.0530.0820M.0675F.npy,0,2,3,3,3,0,3,4,1,3,0
couple.0420.0713M.0592F.npy,0,0,1,2,4,2,3,1,1,4,1
non.0461M.0748F.npy,1,4,4,2,3,1,1,2,0,4,4
non.0012M.0244F.npy,1,1,1,3,3,1,2,2,4,2,3
non.0956M.0430F.npy,1,2,1,0,4,2,1,4,4,0,3
non.0313M.0665F.npy,1,4,4,2,3,1,3,0,2,4,2
non.0997M.0963F.npy,1,2,3,3,2,2,3,2,1,0,4
couple.0341.0563M.0487F.npy,0,2,1,3,4,1,1,0,3,4,2
non.0251M.0780F.npy,1,4,1,4,1,4,0,4,3,1,4
non.0291M.0336F.npy,1,3,4,3,0,4,3,2,3,0,0
non.0919M.0258F.npy,1,4,3,3,3,0,2,1,1,4,2
couple.0339.0559M.0484F.npy,0,2,2,1,1,0,0,4,4,2,1
non.0989M.0742F.npy,1,1,3,2,1,3,2,1,4,2,1
non.0155M.0347F.npy,1,1,1,0,1,1,2,0,2,3,3
non.0839M.0251F.npy,1,0,0,0,2,1,4,4,4,2,2
couple.0298.0464M.0420F.npy,0,1,0,1,2,2,4,2,0,2,0
non.0362M.0563F.npy,1,4,0,2,4,1,2,1,2,0,4
non.0590M.0435F.npy,1,4,2,1,1,3,2,1,3,2,4
couple.0085.0120M.0110F.npy,0,4,1,4,4,1,1,4,1,1,4
couple.0719.1022M.0845F.npy,0,0,1,2,0,2,1,0,2,3,1
couple.0786.1106M.0919F.npy,0,3,2,1,4,4,1,3,1,1,4
non.0357M.0699F.npy,1,4,3,4,3,4,0,2,3,4,3
couple.0321.0514M.0455F.npy,0,1,4,1,3,3,3,1,3,4,0
non.0786M.0047F.npy,1,1,3,1,0,0,2,3,3,2,4
couple.0026.0044M.0047F.npy,0,0,0,4,3,3,1,2,4,2,0
couple.0366.0632M.0525F.npy,0,4,3,0,2,1,1,4,1,4,2
couple.0548.0838M.0688F.npy,0,0,2,4,2,0,0,3,0,4,0
non.0169M.0332F.npy,1,0,4,0,2,0,4,4,3,2,3
couple.0199.0281M.0261F.npy,0,1,4,2,4,0,3,1,0,1,1
couple.0964.1308M.1096F.npy,0,2,1,4,2,2,0,3,3,1,3
couple.0279.0424M.0384F.npy,0,4,4,4,0,2,2,4,2,0,4
non.0784M.0720F.npy,1,1,1,3,0,0,3,0,1,0,2
couple.0836.1170M.0974F.npy,0,0,2,1,3,2,4,1,3,2,3
non.0156M.0867F.npy,1,1,0,1,3,1,4,0,0,2,4
couple.0036.0055M.0056F.npy,0,3,1,4,4,3,2,4,0,1,0
couple.0332.0541M.0472F.npy,0,0,2,4,0,1,3,0,3,1,2
non.0002M.0170F.npy,1,2,2,1,4,0,2,1,0,2,3
non.0808M.0755F.npy,1,2,3,2,1,0,2,1,2,2,0
non.0057M.0861F.npy,1,2,0,2,3,0,0,1,1,4,2
couple.0140.0195M.0177F.npy,0,3,4,2,4,2,3,3,1,2,3
non.0089M.0069F.npy,1,1,1,0,2,0,1,3,0,1,4
couple.0939.1282M.1071F.npy,0,3,3,1,0,2,3,0,3,4,4
non.0422M.0077F.npy,1,3,2,3,0,4,4,4,2,4,4
couple.0680.0978M.0808F.npy,0,3,2,0,3,4,1,1,3,2,0
couple.0579.0867M.0711F.npy,0,1,0,1,1,3,3,2,3,0,1
non.0120M.0278F.npy,1,1,0,4,0,2,4,2,1,4,4
non.0036M.0949F.npy,1,0,1,1,3,3,1,3,2,4,1
non.0184M.0107F.npy,1,2,4,1,3,1,4,4,0,0,1
couple.0778.1096M.0908F.npy,0,1,0,1,0,2,2,3,1,1,0
non.0156M.0790F.npy,1,1,0,2,4,4,4,2,0,3,4
non.0167M.0306F.npy,1,0,0,3,1,4,0,4,4,4,4
non.0123M.0019F.npy,1,2,1,4,0,2,4,4,4,4,1
non.0363M.0662F.npy,1,3,0,0,4,2,1,1,1,2,0
non.0293M.0742F.npy,1,4,2,1,4,2,1,3,3,0,2
non.0137M.0778F.npy,1,2,3,2,2,0,3,0,0,3,3
couple.0334.0547M.0475F.npy,0,3,1,4,3,1,2,1,2,1,0
couple.0410.0695M.0577F.npy,0,1,3,0,4,0,1,0,0,3,3
couple.0141.0198M.0180F.npy,0,1,0,4,0,0,1,0,3,2,3
couple.0262.0390M.0353F.npy,0,0,4,2,1,1,3,1,2,4,3
couple.0219.0312M.0283F.npy,0,3,0,1,2,4,2,2,4,0,0
couple.0205.0290M.0267F.npy,0,1,1,3,1,0,3,2,0,3,0
couple.0215.0304M.0277F.npy,0,3,1,2,4,1,3,3,3,3,1
non.0163M.0406F.npy,1,1,0,4,0,3,4,0,1,3,1
couple.0777.1094M.0906F.npy,0,1,3,1,2,2,4,4,0,0,1
couple.0798.1123M.0935F.npy,0,4,2,4,3,3,2,3,1,1,0
non.0824M.0297F.npy,1,0,3,0,0,1,4,0,3,3,0
couple.0316.0504M.0446F.npy,0,4,1,1,1,4,3,0,0,0,4
non.0701M.0394F.npy,1,4,1,3,1,4,3,4,2,0,1
non.0526M.0944F.npy,1,1,4,0,3,3,0,3,2,4,2
non.0040M.0108F.npy,1,1,3,4,3,1,2,0,4,4,4
couple.0263.0392M.0355F.npy,0,4,1,4,1,1,0,2,0,2,2
couple.0533.0823M.0678F.npy,0,0,2,4,1,1,3,2,0,1,3
non.0403M.0727F.npy,1,3,3,1,2,0,1,2,4,3,2
couple.0811.1143M.0950F.npy,0,2,4,1,3,0,1,4,2,1,4
couple.0295.0457M.0413F.npy,0,4,1,0,3,3,1,2,3,0,1
non.0575M.0412F.npy,1,4,0,2,4,3,1,3,3,4,3
couple.0349.0587M.0499F.npy,0,4,2,3,1,1,2,3,2,3,4
non.0331M.0229F.npy,1,2,3,4,3,3,3,2,2,1,0
non.0593M.0167F.npy,1,1,1,0,1,3,3,0,4,3,2
couple.0837.1171M.0975F.npy,0,0,0,2,3,2,4,4,0,3,1
couple.0816.1149M.0955F.npy,0,0,4,4,4,0,3,1,3,1,2
couple.0428.0720M.0598F.npy,0,0,0,0,3,4,0,3,1,4,3
non.0941M.0003F.npy,1,0,0,0,0,2,4,0,4,2,1
couple.0351.0592M.0504F.npy,0,1,0,3,4,0,2,0,3,0,4
couple.0809.1139M.0947F.npy,0,3,3,1,3,3,0,1,3,1,1
non.0981M.0942F.npy,1,0,4,4,1,2,3,0,4,1,2
non.0244M.0335F.npy,1,4,1,1,1,4,2,0,4,1,4
non.0169M.0435F.npy,1,3,4,4,0,3,0,0,1,1,2
couple.0649.0939M.0774F.npy,0,1,3,1,2,3,1,1,4,0,4
non.0974M.0831F.npy,1,3,1,2,2,3,4,1,1,4,4
non.0452M.0306F.npy,1,1,4,0,4,0,2,0,2,4,1
couple.0580.0868M.0712F.npy,0,3,2,4,0,4,1,0,4,1,4
couple.0527.0817M.0673F.npy,0,0,0,1,4,4,4,0,1,3,2
non.0798M.0741F.npy,1,3,0,1,2,2,4,3,1,3,4
non.0141M.0794F.npy,1,0,0,3,1,1,3,4,2,0,2
couple.0364.0626M.0524F.npy,0,0,1,4,2,0,2,1,2,3,2
non.0306M.0226F.npy,1,2,3,1,4,4,2,4,4,4,1
non.0834M.0859F.npy,1,0,0,3,3,4,0,3,0,1,1
non.0612M.0326F.npy,1,3,1,4,1,0,1,4,0,0,0
couple.0350.0591M.0501F.npy,0,0,1,1,4,2,4,0,1,4,0
non.0486M.0239F.npy,1,0,4,2,4,0,4,0,0,1,0
non.0146M.0197F.npy,1,3,3,3,4,3,1,3,1,1,4
couple.0279.0424M.0385F.npy,0,0,3,2,0,3,3,1,3,2,4
couple.0170.0246M.0226F.npy,0,4,4,2,2,3,3,0,1,0,1
couple.0125.0180M.0162F.npy,0,4,4,0,3,2,3,1,0,3,4
non.0612M.0998F.npy,1,4,1,3,0,4,0,2,2,1,0
non.0174M.0889F.npy,1,2,0,3,2,4,0,1,3,4,2
non.0749M.0090F.npy,1,4,2,3,0,0,4,2,4,4,2
couple.0228.0328M.0303F.npy,0,1,4,2,0,4,1,4,1,1,0
couple.0383.0655M.0545F.npy,0,0,2,4,3,4,3,3,0,3,2
couple.0905.1242M.1039F.npy,0,0,1,4,2,0,3,0,3,2,4
couple.0071.0102M.0095F.npy,0,2,1,1,2,2,0,2,1,4,0
couple.0946.1290M.1079F.npy,0,4,0,1,0,4,0,0,1,4,2
couple.0189.0269M.0249F.npy,0,3,4,4,1,4,4,3,2,0,3
couple.0144.0201M.0184F.npy,0,0,1,1,0,1,3,1,1,0,3
couple.0150.0210M.0193F.npy,0,3,4,0,4,0,3,2,0,0,4
non.0764M.0253F.npy,1,1,1,2,1,0,0,3,3,2,2
couple.0217.0309M.0281F.npy,0,3,3,4,3,3,4,1,1,0,2
couple.0017.0032M.0030F.npy,0,3,3,4,0,1,3,4,3,3,4
couple.0955.1299M.1088F.npy,0,3,0,3,2,4,2,0,4,1,2
non.0412M.739F.npy,1,1,1,4,1,2,4,0,3,1,2
couple.0106.0149M.0137F.npy,0,3,1,2,0,1,4,3,0,1,4
non.0630M.0253F.npy,1,0,1,2,1,0,0,3,0,4,3
non.0433M.0054F.npy,1,1,0,2,3,2,4,2,1,3,3
couple.0173.0250M.0230F.npy,0,0,3,0,2,1,2,3,0,0,2
couple.0826.1160M.0965F.npy,0,2,1,1,1,3,3,3,0,4,4
couple.0260.0387M.0351F.npy,0,0,0,0,2,0,3,1,1,3,3
couple.0168.0241M.0222F.npy,0,3,4,3,2,1,2,4,0,3,0
couple.0666.0962M.0793F.npy,0,4,0,2,2,3,1,0,1,4,3
non.0412M.0406F.npy,1,3,0,3,4,4,1,4,1,0,0
couple.0070.0101M.0093F.npy,0,2,2,3,2,2,0,4,4,1,2
couple.0296.0459M.0414F.npy,0,4,1,4,4,0,4,3,3,3,2
non.0654M.0930F.npy,1,1,4,2,0,2,4,2,1,0,3
non.0404M.0439F.npy,1,0,0,0,1,2,2,3,4,2,3
couple.0821.1155M.0961F.npy,0,4,4,3,1,4,2,0,0,1,4
non.0550M.0159F.npy,1,0,3,3,1,3,4,1,4,0,0
couple.0402.0679M.0567F.npy,0,0,0,1,3,0,1,0,0,1,1
couple.0068.0098M.0090F.npy,0,3,2,2,3,0,0,3,2,2,2
couple.0209.0295M.0269F.npy,0,3,2,4,4,0,3,3,4,3,3
couple.0886.1223M.1020F.npy,0,4,2,4,4,0,3,1,3,1,3
non.0310M.0334F.npy,1,3,2,0,2,0,1,4,4,1,2
couple.0412.0700M.0580F.npy,0,3,2,4,0,3,3,1,2,2,0
non.0459M.0639F.npy,1,2,1,4,4,0,0,4,1,1,3
couple.0301.0470M.0424F.npy,0,3,4,3,3,1,2,2,2,1,4
couple.0403.0681M.0568F.npy,0,1,4,1,1,0,3,2,3,0,1
non.0775M.0083F.npy,1,3,1,0,0,4,3,3,3,4,0
couple.0044.0068M.0063F.npy,0,3,0,2,2,2,2,0,0,1,2
non.0250M.0910F.npy,1,3,0,0,0,1,2,3,3,2,1
couple.0165.0235M.0215F.npy,0,1,1,1,2,1,3,1,0,2,0
couple.0261.0389M.0352F.npy,0,1,0,3,3,1,0,1,4,4,1
non.0101M.0279F.npy,1,3,2,4,2,3,3,1,0,2,4
couple.0417.0707M.0587F.npy,0,1,4,1,0,3,2,1,4,2,0
non.0218M.0617F.npy,1,1,2,2,4,3,0,1,1,4,1
couple.0301.0470M.0425F.npy,0,2,4,4,3,1,0,4,0,4,1
non.0373M.0286F.npy,1,0,3,1,2,4,3,4,4,1,1
non.0520M.0214F.npy,1,2,1,2,1,3,2,2,0,2,0
couple.0049.0075M.0070F.npy,0,4,4,0,2,0,4,0,4,4,1
couple.0150.0211M.0193F.npy,0,2,3,4,1,1,1,1,0,2,2
